user_id,tweet_id,created_at,text
elonmusk,1324657499434151936,2020-11-06 10:18:53,"@Nereide Maxwell was amazing. Should have more recognition. Tesla Motors, Inc., was almost called Faraday, as it to… https://t.co/6y42KMCPGk"
elonmusk,1324595039742222337,2020-11-06 06:10:41,420 is ten times better than 42
elonmusk,1324591221424025606,2020-11-06 05:55:31,🤗
elonmusk,1324584148250497024,2020-11-06 05:27:25,RT @SpaceX: Deployment of GPS III-4 confirmed https://t.co/fCFJRcWMti
elonmusk,1324584134329606146,2020-11-06 05:27:21,RT @SpaceX: Falcon 9’s first stage lands on the Of Course I Still Love You droneship https://t.co/hd0IBPX3T5
elonmusk,1324584088607498241,2020-11-06 05:27:10,RT @SpaceX: Liftoff! https://t.co/LI4O0TNmL8
elonmusk,1324481509475020800,2020-11-05 22:39:34,@LinusTech @SpaceXStarlink @SpaceX Awaiting approval from Canadian authorities
elonmusk,1324283305789812736,2020-11-05 09:31:58,Recruiting ace engineers for Giga Berlin! Will interview in person tomorrow on site. Send resume to 25Guns@Tesla.com.
elonmusk,1324260092259217409,2020-11-05 07:59:44,@Chad_Hurley @realDonaldTrump @kanyewest Stop being a chad
elonmusk,1324259956040806405,2020-11-05 07:59:11,@Chad_Hurley @realDonaldTrump @kanyewest Uh … Chad wtf
elonmusk,1323979950504902657,2020-11-04 13:26:33,"@TechAmazing Einstein was great, but did not succeed at engineering (and he tried)"
elonmusk,1323691195239960579,2020-11-03 18:19:08,"@jtrevorchapman Yeah, that will be relatively easy, as so few users out in the ocean"
elonmusk,1323643630997917697,2020-11-03 15:10:08,"@ICannot_Enough @ZainRaz4 @vincent13031925 @JonErlichman Yes, although I didn’t expect the stock to rise so much so… https://t.co/TMW6phbef0"
elonmusk,1323641938235580416,2020-11-03 15:03:24,"@FutureJurvetson @PPathole Super appreciate your support, Steve! That convertible loan gave us 6 months of runway.… https://t.co/eJ7iOVx2W4"
elonmusk,1323640901248393217,2020-11-03 14:59:17,@ZainRaz4 @vincent13031925 @JonErlichman Closest we got was about a month. The Model 3 ramp was extreme stress &amp; pa… https://t.co/WuHekj0HIo
elonmusk,1323639506436825092,2020-11-03 14:53:45,"@vincent13031925 @JonErlichman I put in my last money, even though I thought we would still fail. But, it was eithe… https://t.co/9bGKEz9d8a"
elonmusk,1323637665829396480,2020-11-03 14:46:26,"@JonErlichman That funding round completed 6pm on Christmas Eve in 2008. Last hour of last day possible, as investo… https://t.co/UmfGjnkoxm"
elonmusk,1323432289947262982,2020-11-03 01:10:20,@josh_bickett @PPathole Yes
elonmusk,1323431066158452736,2020-11-03 01:05:28,"@PPathole Lowering Starlink terminal cost, which may sound rather pedestrian, is actually our most difficult technical challenge"
elonmusk,1323430438577328128,2020-11-03 01:02:59,"@itshamzahkhan As soon as we get regulatory approval. Hopefully, around middle of next year."
elonmusk,1323430150034382848,2020-11-03 01:01:50,"@thesheetztweetz Right now, it takes about 5 mins to set up, but, with future improvements, probably less than 3 mi… https://t.co/8EhBQC3FA0"
elonmusk,1323360818336092167,2020-11-02 20:26:20,@kjell_arne @flcnhvy Canada and Norway are next after we get US out of early beta!
elonmusk,1323360309407633414,2020-11-02 20:24:19,@enn_nafnlaus @flcnhvy Didn’t realize that was possible. No problem if there’s a way get current design Cybertruck approved in Europe!
elonmusk,1323359592722669573,2020-11-02 20:21:28,"@flcnhvy As soon as we get country approval. This is required for each country individually, as no EU-wide approval… https://t.co/8ZBt9qJD9H"
elonmusk,1323349059214708737,2020-11-02 19:39:37,"@jason_rassett Lower latitude states need more satellites in position, so probably January"
elonmusk,1323348268823314432,2020-11-02 19:36:28,Several thousand more Starlink beta participation invitations going out this week
elonmusk,1323347225611829248,2020-11-02 19:32:19,@LouisWFerreira New design is better with many minor tweaks. Even the small details matter.
elonmusk,1323346472545517569,2020-11-02 19:29:20,@engineers_feed Haha
elonmusk,1323288694955061257,2020-11-02 15:39:45,Very close to actual expected flight! https://t.co/ruEdIPhTil
elonmusk,1323268205385818114,2020-11-02 14:18:19,"@Nigel_Lockyer I could not be more excited about the new supercollider! That said, while it is considerably larger,… https://t.co/s3typirk4U"
elonmusk,1323028835164655618,2020-11-01 22:27:09,@WholeMarsBlog @steezyysosa @AustinTeslaClub @JoeTegtmeyer @peterdog15 @TXTerafactory @Terafactorytx @lqdchkn… https://t.co/pqsjZOPAj5
elonmusk,1323027430446125056,2020-11-01 22:21:34,@steezyysosa @AustinTeslaClub @JoeTegtmeyer @peterdog15 @TXTerafactory @Terafactorytx @lqdchkn @jd_average… https://t.co/oZAzv1iGXa
elonmusk,1323027040740802561,2020-11-01 22:20:01,@AustinTeslaClub @JoeTegtmeyer @peterdog15 @TXTerafactory @Terafactorytx @lqdchkn @jd_average @EliBurton_ Tesla Tex… https://t.co/g2INiRy9ES
elonmusk,1323023633355280384,2020-11-01 22:06:29,@kyzcralotSxaM Yes
elonmusk,1323008187256229889,2020-11-01 21:05:06,Penguin Random House 😴 should change the name to Random Penguin🔥
elonmusk,1323006223298551812,2020-11-01 20:57:18,"@austinbarnard45 Sure, although it might be quite a short livestream! Lot can go wrong, but we’ll provide video, wa… https://t.co/JmOJn9HhxS"
elonmusk,1323003939088928775,2020-11-01 20:48:13,@FNarolles @TGMetsFan98 This is what matters most
elonmusk,1322720587173777409,2020-11-01 02:02:17,@Erdayastronaut @KlotzAdam @NASASpaceflight We’ve tested a sub-scale version in a wind tunnel with active aero clos… https://t.co/M8xZLZVSAq
elonmusk,1322718691964977152,2020-11-01 01:54:45,@flcnhvy @RGVaerialphotos https://t.co/HEz9otgJJH
elonmusk,1322683348720979971,2020-10-31 23:34:19,@RGVaerialphotos Lord of the …
elonmusk,1322662045234454535,2020-10-31 22:09:40,"@TGMetsFan98 @KlotzAdam @NASASpaceflight @Erdayastronaut Yeah. Although, if it fails right at the end, some landing… https://t.co/daQDIIWB9x"
elonmusk,1322660745549619200,2020-10-31 22:04:30,@flcnhvy @NASASpaceflight @Erdayastronaut Minor
elonmusk,1322660616939720705,2020-10-31 22:03:59,"@KlotzAdam @NASASpaceflight @Erdayastronaut Understanding exactly how the body flaps control pitch, yaw &amp; roll duri… https://t.co/79jvi22N2R"
elonmusk,1322659784210960390,2020-10-31 22:00:41,"@NASASpaceflight @Erdayastronaut But, a RUD right off launch pad is also possible. Fortunately, SN9 is almost ready."
elonmusk,1322659546641371136,2020-10-31 21:59:44,"@NASASpaceflight @Erdayastronaut Stable, controlled descent with body flaps would be great. Transferring propellant… https://t.co/vPIIPpDV02"
elonmusk,1322435853348671488,2020-10-31 07:10:51,@teslaownersSV @Kristennetten @TesLatino Every 5 to 10 days
elonmusk,1322435476280758272,2020-10-31 07:09:21,"@Kristennetten @teslaownersSV @TesLatino Faults will never be zero, but at some point the probability of a fault wi… https://t.co/INU2XAJD7u"
elonmusk,1322433989261611009,2020-10-31 07:03:27,@teslaownersSV @TesLatino We measure this primarily in intervention probability. This update addressed several issu… https://t.co/zyF8EFD6IH
elonmusk,1322431151986925568,2020-10-31 06:52:10,"@TesLatino Thanks to a great Autopilot/AI team working super hard! 

Doing “neural nets” without testing them again… https://t.co/mnN6S3srrE"
elonmusk,1322428850526105600,2020-10-31 06:43:02,@auchenberg Latency will improve significantly soon. Bandwidth too.
elonmusk,1322426033967190016,2020-10-31 06:31:50,@teslaownersSV This build should be noticeably better with interventions
elonmusk,1322342760343461888,2020-10-31 01:00:56,@RationalEtienne @teslaownersSV @toadmeister Yes
elonmusk,1322338101654511617,2020-10-31 00:42:25,"@teslaownersSV @toadmeister I’ve spent more than half my life in California &amp; love the state. But, frankly, I think… https://t.co/s5xouoedjT"
elonmusk,1322336364478623749,2020-10-31 00:35:31,@toadmeister And … Sweden is still right with zero deaths Oct 29 https://t.co/b0LyGOtobI
elonmusk,1322334997282394112,2020-10-31 00:30:05,"@TOCNewYorkState True. Also, fewer heart attacks, as way easier to pump blood in 37% gravity."
elonmusk,1322334523275685888,2020-10-31 00:28:12,"@MalekKhelifi24 @9inety6Prince @engineers_feed Now we’re talking. Also, Stephenson 2-18 is in the constellation Scrotum haha."
elonmusk,1322309226228641792,2020-10-30 22:47:41,@engineers_feed Small fry. The sun converts over 4 million tons of mass to energy every second.
elonmusk,1322272445533949952,2020-10-30 20:21:32,@WholeMarsBlog Accurate
elonmusk,1322054574908342272,2020-10-30 05:55:47,@ajtourville @EndelSound @Grimezsz https://t.co/2hx6tlA8F7
elonmusk,1322011788926455808,2020-10-30 03:05:46,@bluemoondance74 @SpacePadreIsle Some challenges with high winds. Looks like Sunday for static fire.
elonmusk,1322007049715163137,2020-10-30 02:46:57,@SpacePadreIsle Great shot!
elonmusk,1321960342776238080,2020-10-29 23:41:21,@EndelSound @Grimezsz Future AI will appreciate this
elonmusk,1321884904590774272,2020-10-29 18:41:35,@Teslarati Truth is stranger than fiction
elonmusk,1321884339198586880,2020-10-29 18:39:20,@waitbutwhy 😉
elonmusk,1321676450466951170,2020-10-29 04:53:16,@universal_sci Urf is so smōl
elonmusk,1321675245036580865,2020-10-29 04:48:28,@homantse28 For a long time
elonmusk,1321674587420061696,2020-10-29 04:45:51,"Truth be told, I’ve eaten at JitB many times over the years, even the teriyaki bowl"
elonmusk,1321673143451230209,2020-10-29 04:40:07,Might buy a Jack in the Box footstool
elonmusk,1321620702533808130,2020-10-29 01:11:44,"@skorusARK Approximately, log(rate)"
elonmusk,1321618178988929024,2020-10-29 01:01:43,"@challengerST Same bot, just change setting to “combat”"
elonmusk,1321617934393831424,2020-10-29 01:00:44,"@SamTalksTesla Well, being a phased array antenna, it is actually rather flat!"
elonmusk,1321605428963233794,2020-10-29 00:11:03,Tesla should make 🔥 catgirl robots?
elonmusk,1321513255332941824,2020-10-28 18:04:47,@MachinePix Little crane: “Am I just a toy to you!?”
elonmusk,1321288831728001035,2020-10-28 03:13:00,@coffeemaestro_ 🤣🤣
elonmusk,1321287583436034049,2020-10-28 03:08:02,"Come here … no, come, here 👇"
elonmusk,1321286092000268301,2020-10-28 03:02:07,"Wow, this mayo sure is salty!"
elonmusk,1321285779465904131,2020-10-28 03:00:52,@PPathole @pcgamer Max Payne was great on many levels. Silent Hill good too.
elonmusk,1321275062998257665,2020-10-28 02:18:17,Jack in the Box should do double duty as a sperm donor clinic — name is 👌
elonmusk,1321245225755512832,2020-10-28 00:19:44,@TheWPMontgomery @pcgamer One of the best games ever
elonmusk,1321244816378834946,2020-10-28 00:18:06,@ThatDudeShannon @pcgamer FEAR 1 with modern graphics &amp; sound would rock
elonmusk,1321244469325406208,2020-10-28 00:16:43,@1matthewgarcia @pcgamer Ok :)
elonmusk,1321242538427273217,2020-10-28 00:09:03,@ZZCOOL @pcgamer All games in this thread are far scarier &amp; more creatively so than any horror movie
elonmusk,1321241757179326466,2020-10-28 00:05:57,@pcgamer FEAR 2 is best imo. Also Dead Space 2. They will haunt your dreams.
elonmusk,1321235107324268544,2020-10-27 23:39:31,@rakyll https://t.co/p1aGokwQpV
elonmusk,1321222678393610240,2020-10-27 22:50:08,"@jgrano305 @flcnhvy To the best of my knowledge, literally zero equipment was usable without major repairs or upgra… https://t.co/VrWvoP79qD"
elonmusk,1321221115096801282,2020-10-27 22:43:55,@flcnhvy All that was left were broken bots &amp; equipment hardly worth the scrap metal value. But we scrounged up spa… https://t.co/yWQqaSrBt8
elonmusk,1321219671174094851,2020-10-27 22:38:11,@flcnhvy And there were actually zero employees in the factory after GM/Toyota left. They took all good equipment &amp;… https://t.co/C7dfuasTPm
elonmusk,1321218455337578498,2020-10-27 22:33:21,@ajtourville Bettern nothin or ur 💰 back!
elonmusk,1320984510004137984,2020-10-27 07:03:44,@WholeMarsBlog 💫 🛰
elonmusk,1320924807232253954,2020-10-27 03:06:30,@HyperChangeTV Tesla team has done great work!
elonmusk,1320867624943714304,2020-10-26 23:19:16,"@HyperChangeTV Well, tbh, our capex efficiency in 2017 was trash 😬"
elonmusk,1320579366724784130,2020-10-26 04:13:50,@westcoastbill Testing for covid is a license to print money
elonmusk,1320510372210569218,2020-10-25 23:39:41,"@arctechinc @Tesla Yes, very helpful. Thanks all beta testers!"
elonmusk,1320500951250128896,2020-10-25 23:02:15,@Erdayastronaut Video training &amp; inference is essential for excellent autonomy
elonmusk,1320180525009571845,2020-10-25 01:48:59,"@engineers_feed Sigh … there should be a new supersonic jet, this time electric"
elonmusk,1320174974301208578,2020-10-25 01:26:56,@WorldAndScience Critical to humanity’s future
elonmusk,1320134710023000064,2020-10-24 22:46:56,Congratulations SpaceX Team! https://t.co/nO1Z98a94f
elonmusk,1319938401777315840,2020-10-24 09:46:52,@TesLatino Mine is a few days ahead
elonmusk,1319873836418879488,2020-10-24 05:30:19,"@EliBurton_ @teslaownersSV Sure, it could be an option in settings"
elonmusk,1319873290207326208,2020-10-24 05:28:09,@teslaownersSV Visualization will tone down significantly for production. These are intentionally strident colors.
elonmusk,1319745720748929025,2020-10-23 21:01:14,@Erdayastronaut @tobyliiiiiiiiii @austinbarnard45 @SuperclusterHQ Sure
elonmusk,1319738772158754817,2020-10-23 20:33:37,"@Erdayastronaut @tobyliiiiiiiiii @austinbarnard45 @SuperclusterHQ I’m in Boca every week, so maybe we could talk th… https://t.co/Vb4WD40bsC"
elonmusk,1319729145421598720,2020-10-23 19:55:22,@tobyliiiiiiiiii @austinbarnard45 @SuperclusterHQ Good point. Probably next week in form of a written piece on SpaceX website.
elonmusk,1319728130244837376,2020-10-23 19:51:20,@austinbarnard45 @SuperclusterHQ Great pics! That we now have the beginnings of a Starship production system is most meaningful.
elonmusk,1319610686998114304,2020-10-23 12:04:39,"@WholeMarsBlog Yup. With beta updates, there’ll be a lot of 2 steps fwd, 1 step back situations, but pace of improv… https://t.co/H2xcSVnGdO"
elonmusk,1319609402878349312,2020-10-23 11:59:33,@bart_sanders Working on it. Also needs to be able fart at other cars on command.
elonmusk,1319441920213434368,2020-10-23 00:54:02,@SpacePadreIsle Starship is coming together!
elonmusk,1319398132396871681,2020-10-22 22:00:02,Price change is pushed to Thursday next week. Applies only to US for now. One week clock will start in other countr… https://t.co/cjhTxCseLt
elonmusk,1319396588293222400,2020-10-22 21:53:54,@austinbarnard45 There will be a 360 deg glass Star Bar (name tbd) at top of high bay
elonmusk,1319376255490220033,2020-10-22 20:33:06,"@DMC_Ryan Well, we have said many times that the price will rise as the product functionality improves. How much ti… https://t.co/xMeMO5Nu0M"
elonmusk,1319358207228166144,2020-10-22 19:21:23,@StephenKing Agreed. Are these performance tires?
elonmusk,1319313339026010112,2020-10-22 16:23:06,"@SpaceX Just a small-seeming issue with loss of upper stage camera. Probably nothing serious, but standing down to… https://t.co/ZK1vR9xWZL"
elonmusk,1319172039450775554,2020-10-22 07:01:37,@flcnhvy Sure
elonmusk,1319164198241341440,2020-10-22 06:30:28,"Now that Tesla FSD beta is out in limited release, FSD price (new or upgrade) will go up by ~$2k on Monday"
elonmusk,1319159425995857921,2020-10-22 06:11:30,@TeslaGong @PPathole @teslaownersSV @tesla_raj As soon as we complete testing &amp; regulators approve. So many differe… https://t.co/d4uoA1jnCX
elonmusk,1319157876150161408,2020-10-22 06:05:21,@PPathole @teslaownersSV @tesla_raj Yes
elonmusk,1319141246355517440,2020-10-22 04:59:16,@teslaownersSV @tesla_raj Haha
elonmusk,1319076218038145024,2020-10-22 00:40:52,@Teslarati Dependent on proving high safety
elonmusk,1319059307804045316,2020-10-21 23:33:40,@WholeMarsBlog Not intentional! We just wanted to show that you could theoretically convert the entire US vehicle f… https://t.co/PcZpbD8JJ6
elonmusk,1319057472045264896,2020-10-21 23:26:22,"@Erdayastronaut Cold gas for now, hot later"
elonmusk,1319009651694993409,2020-10-21 20:16:21,"@Rubix161 I mean, ya gotta have a tiki bar …"
elonmusk,1319008891817132032,2020-10-21 20:13:20,"Starship nosecone, high bay &amp; tiki bar https://t.co/9qXYxMMIUj"
elonmusk,1318977529072521217,2020-10-21 18:08:43,@IEEEorg …
elonmusk,1318747771608903680,2020-10-21 02:55:44,@Erdayastronaut After it gets to orbit a few times
elonmusk,1318743290137743360,2020-10-21 02:37:56,@Erdayastronaut Got a little melty tbh :)
elonmusk,1318727162439008259,2020-10-21 01:33:50,"@Erdayastronaut Those engines could go 300 bar, but would be dicey. Pushing it for near-term tests doesn’t achieve… https://t.co/pULPf49me1"
elonmusk,1318708955628118025,2020-10-21 00:21:30,@Erdayastronaut Raptor has now run for 90 secs at 300 bar chamber pressure before encountering issues. 210 mT-F sea… https://t.co/Rg2eRWhZnT
elonmusk,1318678258339221505,2020-10-20 22:19:31,"FSD beta rollout happening tonight. Will be extremely slow &amp; cautious, as it should."
elonmusk,1318677645358518272,2020-10-20 22:17:05,Data from 3 engine Starship static fire this morning looks good. Proceeding with nosecone mate.
elonmusk,1318040653658423296,2020-10-19 04:05:54,@PPathole @toadmeister Yes. We also have to consider population life-months lost from lockdowns &amp; other restriction… https://t.co/0Ct2sVAngy
elonmusk,1317986858983321600,2020-10-19 00:32:08,@toadmeister Sweden at zero deaths Oct 15 https://t.co/Gy9a20uMmX
elonmusk,1317959615594721280,2020-10-18 22:43:53,@JoshTownsend_96 Yes
elonmusk,1317542810338365440,2020-10-17 19:07:39,"@juanjacobs @jwangARK Firmware is probably a slightly more accurate description, but yes"
elonmusk,1317349712702271488,2020-10-17 06:20:21,"RT @Tesla: There's no place like home..especially if it has a Solar Roof.

This Kansas ranch got theirs installed in 4 days."
elonmusk,1317287222702338048,2020-10-17 02:12:02,"@PPathole @flyerandyp @mojosusan Mobi-C has too much mobility, fusion has too little. We need Mobi-D haha."
elonmusk,1317285831871115264,2020-10-17 02:06:30,"@flyerandyp @mojosusan Actually, it’s my neck … https://t.co/2vCoAxsrV3"
elonmusk,1317274309186838529,2020-10-17 01:20:43,"@flyerandyp @mojosusan Maybe I can be helpful. Had Mobi-C disc put in at C5-C6, however 1st surgery failed to remov… https://t.co/Czykfyo0IX"
elonmusk,1317272361809313792,2020-10-17 01:12:59,@jwangARK Pretty accurate. It’s not so much DNA sequencing as it is using synthetic DNA/RNA to fix bugs in our code… https://t.co/y6GcySVGhM
elonmusk,1317214620629700608,2020-10-16 21:23:32,@SamTalksTesla London to Beijing would be cool
elonmusk,1317214415087755264,2020-10-16 21:22:43,"@SamTalksTesla Wow, that would be quite a trip!"
elonmusk,1317175148789690368,2020-10-16 18:46:42,@CiNoTpyrC That’s my kid haha
elonmusk,1317156038294990848,2020-10-16 17:30:45,møtør trèndé https://t.co/V0yo4JKbS2
elonmusk,1317027685181267968,2020-10-16 09:00:43,@TechAmazing Looks like snoopy
elonmusk,1317008759286243329,2020-10-16 07:45:31,@Tesmanian_com Current production is slightly better
elonmusk,1317008535075528704,2020-10-16 07:44:38,@bamtheteslaman1 @cleantechnica Doesn’t seem to be any life in this solar system. Maybe under the ice of Europa or… https://t.co/izk0v9Gi47
elonmusk,1317006136256679936,2020-10-16 07:35:06,"RT @Tesmanian_com: Tesla Model 3 SR+ Has Lowest Energy Consumption of All BEVs, Says Report

https://t.co/7C0V16WT6Y"
elonmusk,1317000694818394113,2020-10-16 07:13:28,@cleantechnica Very creative
elonmusk,1316989268905086976,2020-10-16 06:28:04,@flcnhvy That free fusion reactor in the sky conveniently converts ~4 million tons of mass into energy every second… https://t.co/3R0oWMReuP
elonmusk,1316837174457896961,2020-10-15 20:23:42,@Kristennetten @teslaownersSV You never know
elonmusk,1316648310120345600,2020-10-15 07:53:13,@PPathole After
elonmusk,1316518510655352832,2020-10-14 23:17:27,@Xbox 😢
elonmusk,1316513925878480896,2020-10-14 22:59:14,"@WhatsupFranks @kimpaquette Also, system should autodelete old data automatically by default"
elonmusk,1316470537909137419,2020-10-14 20:06:49,@UniverCurious Table in tension
elonmusk,1316455272467005443,2020-10-14 19:06:10,@kimpaquette Yes
elonmusk,1316454693489516545,2020-10-14 19:03:52,"@teslaownersSV Starting production on 7 seater next month, initial deliveries early December"
elonmusk,1316454051693895680,2020-10-14 19:01:19,"The gauntlet has been thrown down! 

The prophecy will be fulfilled. 

Model S price changes to $69,420 tonight!"
elonmusk,1316442326777110536,2020-10-14 18:14:43,@Neopork85 @SpaceX @NASASpaceflight @austinbarnard45 @whoisheartbreak @Erdayastronaut @FelixSchlang… https://t.co/2Z5mRScc4G
elonmusk,1316440688234508294,2020-10-14 18:08:13,@gem8mingen @Tesla Congratulations!
elonmusk,1316434397525049349,2020-10-14 17:43:13,@Teslarati Making progress
elonmusk,1316309830756425734,2020-10-14 09:28:14,9 meter or roughly 30 ft diameter
elonmusk,1316308998283460609,2020-10-14 09:24:55,Will be less roomy with 3 vacuum rocket engines added https://t.co/pKtDFdiZYC
elonmusk,1316302229570285568,2020-10-14 08:58:01,"@flcnhvy @WholeMarsBlog @Kristennetten @boringcompany @Tesla It’s still there, but focus is Vegas &amp; Prufrock, our new tunneling machine"
elonmusk,1316301322933731329,2020-10-14 08:54:25,@AstroJordy @Kristennetten @boringcompany @Tesla For sure
elonmusk,1316301283234648064,2020-10-14 08:54:16,@WholeMarsBlog @Kristennetten @boringcompany @Tesla Maybe a month or so. Some finishing touches need to be done on the stations.
elonmusk,1316258179689443328,2020-10-14 06:02:59,"@Kristennetten @boringcompany @Tesla We simplified this a lot. It’s basically just Teslas in tunnels at this point,… https://t.co/1xhs2AwXB9"
elonmusk,1316257231478939650,2020-10-14 05:59:13,@PlayOverwatch Sweet …
elonmusk,1316255322835759105,2020-10-14 05:51:38,@antonkanerva Yes. Everything is slow to a phased array antenna.
elonmusk,1316254148694867969,2020-10-14 05:46:58,@lexfridman Nice
elonmusk,1316234026127163392,2020-10-14 04:27:00,“What is love? Baby don’t hurt me.”— Winston Churchill
elonmusk,1316068005114126336,2020-10-13 17:27:18,@PlayOverwatch @twomad Or maybe 2 weak turrets to allow more strategic degrees of freedom
elonmusk,1316067078827323392,2020-10-13 17:23:37,@PlayOverwatch @twomad Please buff Torb’s turret!
elonmusk,1315890853605306371,2020-10-13 05:43:22,@twomad Um … yes
elonmusk,1315890608901292033,2020-10-13 05:42:23,@teslaownersSV I have Goosebumps 2 merch. Not sure how tbh.
elonmusk,1315889826164400128,2020-10-13 05:39:17,@teslaownersSV HG2G
elonmusk,1315889517161709570,2020-10-13 05:38:03,@teslaownersSV LotR
elonmusk,1315889193092935680,2020-10-13 05:36:46,🤘 The Illuminaughty 🤘
elonmusk,1315880171744882688,2020-10-13 05:00:55,@ChotiHaque @BillGates @DougStanhope @bobdylan @charltonbrooker @EricIdle @JimCarrey @JohnCleese @sapinker Knee deep
elonmusk,1315852218084417536,2020-10-13 03:09:50,"RT @SpaceX: This will be the first flight of the upgraded cargo version of Dragon, which is able to carry 50% more science payloads than th…"
elonmusk,1315852210983510016,2020-10-13 03:09:49,RT @SpaceX: The Dragon spacecraft supporting SpaceX’s 21st cargo resupply mission to the @space_station departed our Hawthorne factory last…
elonmusk,1315852060852584449,2020-10-13 03:09:13,@chipro Yeah
elonmusk,1315805485027651584,2020-10-13 00:04:08,@WR4NYGov At least success is in the set of all possible outcomes this time!
elonmusk,1315805016553222144,2020-10-13 00:02:17,"@bad_at_life @WholeMarsBlog Diess is doing his best to move in the right direction, but he’s in a tough position wi… https://t.co/tDF8U6Nd4C"
elonmusk,1315804075099787264,2020-10-12 23:58:32,@flcnhvy Good grief! SpaceX is getting zero money for this. Starship is designed to carry people &amp; cargo around Ear… https://t.co/v37QM1KycR
elonmusk,1315765178949087233,2020-10-12 21:23:59,"@Teslarati With FSD, we got stuck in a lot of local maximums, which wasn’t clear until we hit the ceiling. This time, it’s right."
elonmusk,1315764183842066438,2020-10-12 21:20:01,"@RationalEtienne @28delayslater Thank you, much more accurate haha"
elonmusk,1315761991370375169,2020-10-12 21:11:19,@28delayslater This graph appears to be upside down
elonmusk,1315751528511094784,2020-10-12 20:29:44,@Teslarati Sheer magnitude of the entire production system is hard to appreciate. Almost every element of productio… https://t.co/H8pS02oelK
elonmusk,1315619758478258177,2020-10-12 11:46:08,@TeslaClubIN @cleantechnica Will release order configurator probably in Jan
elonmusk,1315616137464307718,2020-10-12 11:31:44,"@cleantechnica Limited FSD beta releasing on Tuesday next week, as promised. This will, at first, be limited to a s… https://t.co/4QrYmB7iI0"
elonmusk,1315613354891726848,2020-10-12 11:20:41,"@shortword @jwangARK The SoC’s sync with each other 20 to 30 times/sec, exchanging output of NNs that should be in… https://t.co/9cBJMEaaVW"
elonmusk,1315611624355504130,2020-10-12 11:13:48,@jwangARK Tesla FSD computer’s dual SoCs function like twin engines on planes — they each run different neural nets… https://t.co/dFWLHXU7Ce
elonmusk,1315609760402599938,2020-10-12 11:06:24,"@jwangARK Accurate analysis. Quite a few 
ego/intelligence&gt;&gt;1 people in your comment thread haha. Neither MobilEye… https://t.co/FdliGoHK01"
elonmusk,1315520908019204096,2020-10-12 05:13:20,@PPathole @slashdot !
elonmusk,1315520826892935169,2020-10-12 05:13:00,@OhioTesla @JenDunlap_ @Tesla @CARandDRIVER @teslaownersSV @Teslarati @ElectrekCo Glad Jen is safe!
elonmusk,1315500444127506433,2020-10-12 03:52:01,@PPathole @slashdot Wow
elonmusk,1315488904099880965,2020-10-12 03:06:09,"@slashdot Uh ok, here we go …"
elonmusk,1315478890274582535,2020-10-12 02:26:22,@Teslarati I don’t think this is accurate
elonmusk,1315473705510858752,2020-10-12 02:05:46,"@Erdayastronaut @MariaBartiromo @POTUS @realDonaldTrump @JeffBezos @MorningsMaria @FoxBusiness Yeah, there are lite… https://t.co/gHoiSZ1V6r"
elonmusk,1315472312976711680,2020-10-12 02:00:14,"@Tesmanian_com Even if half that amount, it’s still a big deal!"
elonmusk,1315453728976187393,2020-10-12 00:46:23,@enn_nafnlaus @electricfuture5 🤣🤣
elonmusk,1315453607316197377,2020-10-12 00:45:54,@MariaBartiromo @POTUS @realDonaldTrump @JeffBezos @MorningsMaria @FoxBusiness I have seen no evidence of an advanc… https://t.co/hBTdTJYTtc
elonmusk,1315448376163524608,2020-10-12 00:25:07,@electricfuture5 We face a tough dichotomy of applying resources to the old architecture or applying them to the ne… https://t.co/6qGhblfRK8
elonmusk,1315437229263724545,2020-10-11 23:40:49,@flcnhvy Definitely
elonmusk,1315436905199284226,2020-10-11 23:39:32,"@enn_nafnlaus Exactly. He plays the “poor inventor” card, but was rich all along &amp; invented nothing (as far as I kn… https://t.co/205zz8AL33"
elonmusk,1315435501743230976,2020-10-11 23:33:57,@enn_nafnlaus There are sketchy edits to Tesla wiki that whitewash Eberhard’s problems/glorify his role. Pretty odd… https://t.co/PPSorKWdI8
elonmusk,1315390031851257856,2020-10-11 20:33:17,@enn_nafnlaus When Eberhard was fired from the Tesla CEO role in mid 2007 for providing false information to me &amp; t… https://t.co/8hJ3VlxZfP
elonmusk,1315371232968105984,2020-10-11 19:18:35,@Carrenimfa Interesting
elonmusk,1315365652719255552,2020-10-11 18:56:24,RT @CRAdvocacy: “The future of cars can and will be electric if the entire industry starts making and marketing compelling EVs for everyone…
elonmusk,1315149991061512193,2020-10-11 04:39:26,@Erdayastronaut @flcnhvy @PelleBrannvall @Neopork85 @Caspar_Stanley @ErcXspace @MarcusHouseGame @FelixSchlang… https://t.co/XlBiDpmUuQ
elonmusk,1315067166916448256,2020-10-10 23:10:20,@teslaownersSV @Erdayastronaut Probably
elonmusk,1315066959969411073,2020-10-10 23:09:30,@Erdayastronaut I have that exact art on the wall of the place I stay in Boca Chica!
elonmusk,1315062128559095808,2020-10-10 22:50:18,"@RationalEtienne @toadmeister Yes, failure to protect nursing homes was a major mistake (happened in most countries… https://t.co/CMvdKMriSh"
elonmusk,1315052624748535808,2020-10-10 22:12:32,@toadmeister Sweden was right https://t.co/bzc2lFDjZQ
